Date,close,high,low,open,volume,symbol
2019-03-05,1325.50830078125,1331.0790750603092,1305.5385508719942,1315.7359043068209,1214257,ASIANPAINT
2019-03-06,1315.9249267578125,1331.3153560552114,1309.1740226553093,1329.4269654792465,720335,ASIANPAINT
2019-03-07,1317.5770263671875,1327.0662333707678,1314.3195993255842,1320.551264029369,746742,ASIANPAINT
2019-03-08,1305.208251953125,1316.8218993748571,1302.989416216282,1315.9721006169877,524331,ASIANPAINT
2019-03-11,1340.5682373046875,1343.5896154948643,1307.7102020101106,1311.6757752919916,1342007,ASIANPAINT
2019-03-12,1348.4051513671875,1364.6925186795079,1341.8901813906184,1342.6455836591092,1333909,ASIANPAINT
2019-03-13,1348.59375,1359.0742913348754,1337.9243005122628,1359.0742913348754,708227,ASIANPAINT
2019-03-14,1354.6839599609375,1366.203094419795,1340.7570818222905,1357.3748930242236,1113700,ASIANPAINT
2019-03-15,1352.6068115234375,1375.6923368937705,1348.9244273778477,1353.9758483909864,1667627,ASIANPAINT
2019-03-18,1364.928466796875,1379.0913938498134,1356.430710565112,1365.3061679032592,1148000,ASIANPAINT
2019-03-19,1372.7652587890625,1378.3831734483135,1359.6409240400933,1361.5293142123712,886660,ASIANPAINT
2019-03-20,1374.8900146484375,1384.1903153390108,1367.6668975228902,1380.4135341238975,764625,ASIANPAINT
2019-03-22,1389.14697265625,1397.3142829218048,1371.537711854374,1377.5805832492565,1380404,ASIANPAINT
2019-03-25,1376.211669921875,1393.2543230131419,1370.4992432319257,1383.340274061068,848078,ASIANPAINT
2019-03-26,1402.1773681640625,1408.9755286658287,1378.997325928258,1378.997325928258,1630147,ASIANPAINT
2019-03-27,1389.902587890625,1413.4129561239288,1381.8296728411249,1410.627626391965,1387002,ASIANPAINT
2019-03-28,1413.460205078125,1424.7432915404308,1391.2716180244604,1391.2716180244604,1353947,ASIANPAINT
2019-04-01,1409.447509765625,1420.0697067074193,1406.8509727354087,1413.2242909004851,707570,ASIANPAINT
2019-04-02,1434.5157470703125,1438.4340647624006,1401.7049653888773,1409.6833683563357,1326634,ASIANPAINT
2019-04-03,1414.0264892578125,1444.4767797372328,1409.6832150627727,1436.356725327691,1606692,ASIANPAINT
2019-04-04,1434.232666015625,1439.8978378366214,1419.1255411596342,1420.8251388092194,1409222,ASIANPAINT
2019-04-05,1429.936279296875,1438.6229437132279,1419.125291080214,1435.176608411128,1129222,ASIANPAINT
2019-04-08,1412.8463134765625,1429.5113800271968,1403.0739172525855,1429.5113800271968,925518,ASIANPAINT
2019-04-09,1364.2203369140625,1392.5934472226008,1356.9972209782222,1382.962587555415,2642226,ASIANPAINT
2019-04-10,1331.173583984375,1370.0272396419896,1326.9247055705991,1368.8942515015972,2608319,ASIANPAINT
2019-04-11,1343.7314453125,1352.0402940621516,1329.4268647319604,1331.0319504966076,1494450,ASIANPAINT
2019-04-12,1358.366455078125,1364.173278642026,1346.2335697423607,1352.7956803155357,1510649,ASIANPAINT
2019-04-15,1351.6624755859375,1370.4518649530019,1347.3663419871891,1367.1471822641754,791389,ASIANPAINT
2019-04-16,1377.5809326171875,1383.1517078980569,1359.8772708717645,1362.2377591044876,1463057,ASIANPAINT
2019-04-18,1387.5892333984375,1397.3144899953465,1378.8082872532868,1382.3017633661636,1425676,ASIANPAINT
2019-04-22,1362.80419921875,1378.4778174112196,1354.9201918855526,1378.4778174112196,737603,ASIANPAINT
2019-04-23,1351.14306640625,1373.709350315405,1346.3276948815953,1368.1385766755109,601653,ASIANPAINT
2019-04-24,1369.130126953125,1377.9583279323456,1351.1431645089028,1355.864139926474,1154712,ASIANPAINT
2019-04-25,1367.1473388671875,1378.5249366738365,1357.8470395720892,1369.0829850527828,1161847,ASIANPAINT
2019-04-26,1367.9029541015625,1377.9114013266935,1355.8644639101597,1369.0831982379746,704193,ASIANPAINT
2019-04-30,1381.499267578125,1394.5763484028407,1374.0873581077876,1374.748248662516,1525776,ASIANPAINT
2019-05-02,1356.4307861328125,1390.7051176136483,1350.2935174012944,1383.2459525652398,774788,ASIANPAINT
2019-05-03,1358.2720947265625,1374.7482553929271,1352.27636280726,1363.229119685912,1020007,ASIANPAINT
2019-05-06,1333.9588623046875,1367.760977195648,1329.9460331930964,1354.8726912326642,1161960,ASIANPAINT
2019-05-07,1310.35400390625,1347.1776127506914,1299.542900872647,1347.1776127506914,2863939,ASIANPAINT
2019-05-08,1308.3709716796875,1317.1520313251267,1286.5600901265848,1304.877496266183,1414591,ASIANPAINT
2019-05-09,1278.629150390625,1315.8777218359685,1271.4061489971484,1307.663154077073,2628463,ASIANPAINT
2019-05-10,1266.212890625,1274.6633907045423,1240.7667634112056,1240.7667634112056,3476379,ASIANPAINT
2019-05-13,1258.1400146484375,1270.178502593479,1249.7839107735183,1266.2129291383903,862130,ASIANPAINT
2019-05-14,1246.573486328125,1260.264314240837,1229.4363235098872,1255.779387855638,2167873,ASIANPAINT
2019-05-15,1233.0716552734375,1254.8354003826014,1229.05882573873,1252.0028148286904,996276,ASIANPAINT
2019-05-16,1231.6082763671875,1240.6725274889818,1223.535361078189,1238.7841370361828,726485,ASIANPAINT
2019-05-17,1246.3375244140625,1256.4876216772832,1228.397817623254,1232.1745980002663,860934,ASIANPAINT
2019-05-20,1297.2769775390625,1301.4787154266241,1260.500619791499,1265.2215958955871,976630,ASIANPAINT
2019-05-21,1281.9810791015625,1306.7662039967317,1277.2128470660662,1306.7662039967317,1166297,ASIANPAINT
2019-05-22,1292.0838623046875,1297.0881429174954,1272.8223726255226,1284.5775566436778,840075,ASIANPAINT
2019-05-23,1291.423095703125,1311.4872454261676,1281.9338870249421,1311.4872454261676,1527569,ASIANPAINT
2019-05-24,1307.23828125,1322.2981488960406,1299.3542742197071,1314.3197453954497,980933,ASIANPAINT
2019-05-27,1290.5732421875,1313.0922756350744,1286.6548088854706,1309.5044028739817,782730,ASIANPAINT
2019-05-28,1288.212646484375,1311.3454279580676,1284.1054205804815,1293.500116341008,1562891,ASIANPAINT
2019-05-29,1282.453125,1290.6675771021303,1271.9253255126887,1284.860868853143,582768,ASIANPAINT
2019-05-30,1297.890869140625,1314.3198908276138,1278.3460720397948,1288.8266170831128,1032259,ASIANPAINT
2019-05-31,1328.7659912109375,1348.3107863381874,1303.9336105973646,1303.9336105973646,2559888,ASIANPAINT
2019-06-03,1377.8167724609375,1383.1986387119691,1350.1990643269767,1352.0401987659618,2867897,ASIANPAINT
2019-06-04,1342.1734619140625,1373.8040007632508,1337.9718394239437,1373.8040007632508,1493226,ASIANPAINT
2019-06-06,1348.830078125,1380.2717086420005,1345.3837426468579,1354.872835104634,1985857,ASIANPAINT
2019-06-07,1339.1990966796875,1359.4992913243264,1334.1949318059237,1349.25479754367,878470,ASIANPAINT
2019-06-10,1343.2119140625,1361.5293218885047,1339.340737239143,1349.254785699496,800967,ASIANPAINT
2019-06-11,1345.9501953125,1353.3621042378531,1330.8430728116232,1348.310683203262,743047,ASIANPAINT
2019-06-12,1345.90283203125,1359.5465201058335,1341.7012100243155,1350.151709895507,874293,ASIANPAINT
2019-06-13,1356.962158203125,1365.9330156797255,1350.0798076605913,1356.5350241766605,1572720,ASIANPAINT
2019-06-14,1341.10888671875,1359.1453891768326,1339.4476299134003,1357.484132371483,546091,ASIANPAINT
2019-06-17,1330.8568115234375,1352.7379881397753,1327.961547111973,1345.1436696098679,962166,ASIANPAINT
2019-06-18,1310.0675048828125,1338.8784286771245,1306.2703454798032,1333.75224030704,1177437,ASIANPAINT
2019-06-19,1311.1116943359375,1325.5883644913795,1302.4256690666507,1311.9185675292356,692212,ASIANPAINT
2019-06-20,1321.4591064453125,1333.6574589901309,1291.6987741421192,1296.3029230521358,991210,ASIANPAINT
2019-06-21,1312.86767578125,1323.9269241364814,1302.425488916757,1309.9722957986037,1242165,ASIANPAINT
2019-06-24,1306.365234375,1327.1071941693651,1298.8658214751315,1315.7157161078255,757055,ASIANPAINT
2019-06-25,1293.9769287109375,1302.852765339878,1291.3663817094782,1301.476341454787,1388994,ASIANPAINT
2019-06-26,1290.986572265625,1300.0998467328052,1283.4397649700961,1291.034083106014,960174,ASIANPAINT
2019-06-27,1292.36328125,1300.1949228535773,1289.2780891031362,1292.0784479305516,2113899,ASIANPAINT
2019-06-28,1289.2779541015625,1302.3306887407603,1281.6361249243917,1295.7805660003426,1131371,ASIANPAINT
2019-07-01,1285.1959228515625,1304.7987796394812,1282.5379810424147,1298.6283961781087,739182,ASIANPAINT
2019-07-02,1277.5068359375,1291.0342165149546,1272.712875766779,1287.2370570546163,1171118,ASIANPAINT
2019-07-03,1283.439697265625,1301.4762018869615,1281.066472973344,1287.2843669711574,1378288,ASIANPAINT
2019-07-04,1290.749267578125,1297.0620677914587,1282.6329094867815,1287.2369417439904,902077,ASIANPAINT
2019-07-05,1289.800048828125,1303.8020738549208,1282.9176975437676,1294.7364254842796,966162,ASIANPAINT
2019-07-08,1272.28564453125,1289.515277442948,1265.1184602450844,1289.135538349888,866416,ASIANPAINT
2019-07-09,1254.0118408203125,1276.699890488086,1225.7704689320428,1276.699890488086,2037332,ASIANPAINT
2019-07-10,1255.8629150390625,1272.3805810044596,1245.515748754399,1250.9741651934169,1115080,ASIANPAINT
2019-07-11,1264.881103515625,1269.200418306929,1244.566395208658,1250.2146229695027,757323,ASIANPAINT
2019-07-12,1292.8851318359375,1300.0998266577346,1258.2360558758353,1264.8810841421562,1050985,ASIANPAINT
2019-07-15,1284.5313720703125,1297.6790111506489,1278.7407281153728,1293.7394357461928,666533,ASIANPAINT
2019-07-16,1302.71044921875,1305.2734853470265,1276.7947911212732,1283.439819773949,782642,ASIANPAINT
2019-07-17,1325.1136474609375,1333.6097447705845,1305.7481124750366,1307.1720471669396,1599926,ASIANPAINT
2019-07-18,1314.718994140625,1324.5916322277449,1307.361997452067,1324.2594039404134,802222,ASIANPAINT
2019-07-19,1299.672607421875,1328.4361339485667,1295.7805425214567,1319.607692691436,842552,ASIANPAINT
2019-07-22,1332.992919921875,1338.4988480602713,1290.1325707891494,1298.4388579668284,1279369,ASIANPAINT
2019-07-23,1356.8671875,1370.7267937190709,1330.7617211736347,1337.5491655945073,2262423,ASIANPAINT
2019-07-24,1408.1763916015625,1417.7641945824118,1324.4015739437802,1357.9589423167997,7400250,ASIANPAINT
2019-07-25,1419.9952392578125,1427.5895582734026,1385.0614413141645,1406.1831410762748,4194809,ASIANPAINT
2019-07-26,1449.0433349609375,1453.1728381984192,1410.2648707140906,1412.6380951585745,2420636,ASIANPAINT
2019-07-29,1436.5128173828125,1460.2450628376748,1430.2000169157982,1447.5720669407992,1634196,ASIANPAINT
2019-07-30,1432.2410888671875,1449.565628964504,1426.4978388116492,1434.4718968817788,1436383,ASIANPAINT
2019-07-31,1443.96484375,1447.6670975361153,1419.3308171964313,1430.5798793356892,1249734,ASIANPAINT
2019-08-01,1428.3961181640625,1453.7896168022,1417.906536852809,1438.173848103866,2263295,ASIANPAINT
2019-08-02,1466.842529296875,1471.3991666165018,1428.2064814029206,1432.478285435033,3044783,ASIANPAINT
2019-08-05,1448.0465087890625,1472.3483015509587,1444.5340674262327,1455.4508988045925,1443728,ASIANPAINT
2019-08-06,1486.4453125,1490.2424714505405,1446.765070994907,1452.4132985817985,2056715,ASIANPAINT
2019-08-07,1480.132568359375,1495.1313931313996,1473.2028225414922,1484.024749134463,1583322,ASIANPAINT
2019-08-08,1486.4927978515625,1490.1000292646697,1462.1910041607991,1486.35038121734,1579565,ASIANPAINT
2019-08-09,1495.6060791015625,1501.6815569943396,1481.841377008911,1489.6255070127143,1154542,ASIANPAINT
2019-08-13,1493.5650634765625,1513.1679207577567,1488.4863862911936,1493.707480120659,1612748,ASIANPAINT
2019-08-14,1490.0999755859375,1495.605902123512,1473.7722393187892,1494.65661243635,1113095,ASIANPAINT
2019-08-16,1516.44287109375,1519.6704794331959,1481.8413059143488,1491.3342034538384,1682359,ASIANPAINT
2019-08-19,1506.0006103515625,1527.9292953023835,1501.966129094044,1517.9142425346245,1322246,ASIANPAINT
2019-08-20,1514.259521484375,1518.3889085943117,1502.4407949309993,1504.624207641128,1024331,ASIANPAINT
2019-08-21,1508.56396484375,1514.1172872038683,1498.5015157662535,1504.8617113103023,704009,ASIANPAINT
2019-08-22,1490.57470703125,1513.072943452177,1486.8725697402972,1504.8140531659776,985590,ASIANPAINT
2019-08-23,1500.2574462890625,1503.0578045169962,1476.7625265079641,1490.289904563748,984637,ASIANPAINT
2019-08-26,1516.5379638671875,1518.8636775213513,1497.17242880277,1509.3707795368427,1153556,ASIANPAINT
2019-08-27,1518.3414306640625,1525.9357485959322,1505.098885122403,1518.8635863739166,1581449,ASIANPAINT
2019-08-28,1521.85400390625,1525.271424095247,1509.940370267825,1518.104239574903,565676,ASIANPAINT
2019-08-29,1533.340087890625,1537.7543078836616,1508.421234891319,1521.5688732025553,861692,ASIANPAINT
2019-08-30,1534.2421875,1540.2227598223856,1514.2121951245563,1534.0523758847303,1181516,ASIANPAINT
2019-09-03,1496.792724609375,1527.9768720396123,1493.7550435355408,1526.4580315026953,1289263,ASIANPAINT
2019-09-04,1457.30224609375,1502.3460003328219,1450.324989304656,1498.9285802606228,2381389,ASIANPAINT
2019-09-05,1442.6832275390625,1467.5071799140617,1438.4114232792,1459.058477201868,1506173,ASIANPAINT
2019-09-06,1454.6917724609375,1461.3841962978292,1442.6832328215553,1446.717714637309,801338,ASIANPAINT
2019-09-09,1462.4759521484375,1466.6528507570365,1446.9075750873567,1452.9356584725508,812836,ASIANPAINT
2019-09-11,1482.2685546875,1485.6385799269165,1464.4219754598919,1466.6527833783298,1541300,ASIANPAINT
2019-09-12,1462.1910400390625,1490.3848991031798,1459.2007541673904,1490.3848991031798,753116,ASIANPAINT
2019-09-13,1469.6903076171875,1474.3893612895063,1450.5147015017283,1461.9061782150925,547381,ASIANPAINT
2019-09-16,1444.1546630859375,1449.518057915243,1425.9282288426364,1433.4276416671148,1811073,ASIANPAINT
2019-09-17,1453.2677001953125,1465.038916261161,1441.591389928363,1449.9451860731833,1353034,ASIANPAINT
2019-09-18,1469.262939453125,1481.7935154889362,1457.1594973739602,1463.9469410100558,1057300,ASIANPAINT
2019-09-19,1475.1014404296875,1484.214599315341,1466.6527380506568,1475.1014404296875,879908,ASIANPAINT
2019-09-20,1586.2633056640625,1637.7622789329287,1463.8998234215555,1479.9428447218872,3962166,ASIANPAINT
2019-09-23,1711.332275390625,1727.707525286888,1611.7517470483426,1611.7517470483426,4253004,ASIANPAINT
2019-09-24,1676.350830078125,1711.5219465717673,1663.1556790828974,1711.3796458101717,2028042,ASIANPAINT
2019-09-25,1662.9659423828125,1693.5330280391,1640.610120912878,1693.5330280391,1794074,ASIANPAINT
2019-09-26,1681.1446533203125,1689.7357719962652,1663.0607529289728,1672.4587447245221,1674004,ASIANPAINT
2019-09-27,1686.2235107421875,1691.0648655250648,1647.3500240735664,1680.2429386762144,1115289,ASIANPAINT
2019-09-30,1672.7908935546875,1680.2427946373716,1648.9637448971478,1678.3442152084028,1041807,ASIANPAINT
2019-10-01,1676.5406494140625,1708.6266901795245,1667.9021356326227,1679.246102098346,1317945,ASIANPAINT
2019-10-03,1660.2603759765625,1678.5817157623458,1644.3597715716314,1675.4965238628815,1010826,ASIANPAINT
2019-10-04,1636.955322265625,1672.3637615847247,1630.0254605091811,1664.9593708176683,1231811,ASIANPAINT
2019-10-07,1637.6671142578125,1654.56440102994,1630.737253243344,1637.4771867938027,562559,ASIANPAINT
2019-10-09,1683.51806640625,1687.8373816483393,1638.1894753074266,1638.1894753074266,1777552,ASIANPAINT
2019-10-10,1688.4068603515625,1702.0766570139197,1667.4275783853598,1675.4965419015998,1599166,ASIANPAINT
2019-10-11,1699.4659423828125,1710.43028513732,1674.5945977612823,1696.9503014174823,1442236,ASIANPAINT
2019-10-14,1707.487548828125,1714.7022441470801,1694.1974913796776,1699.2287737657746,881724,ASIANPAINT
2019-10-15,1711.664306640625,1732.4537751180608,1704.9243726641298,1716.0310162676433,1204392,ASIANPAINT
2019-10-16,1676.1607666015625,1722.0115051808505,1667.4748586041983,1716.7904118630474,1403020,ASIANPAINT
2019-10-17,1720.39794921875,1724.5273366687131,1666.9528871786906,1682.141523963918,1722055,ASIANPAINT
2019-10-18,1724.6221923828125,1731.9316772713662,1696.0959883970295,1722.9609352826776,1682488,ASIANPAINT
2019-10-22,1689.9256591796875,1732.4538886616137,1684.9893985612955,1730.270475764958,2135313,ASIANPAINT
2019-10-23,1677.77490234375,1708.7217282459608,1672.6487139829903,1673.0284530986223,3369253,ASIANPAINT
2019-10-24,1699.7034912109375,1703.927784728142,1664.1526323712196,1687.8373679827127,1497854,ASIANPAINT
2019-10-25,1705.2093505859375,1716.6957342357418,1694.529840107381,1705.8738071081168,1202154,ASIANPAINT
2019-10-27,1701.6966552734375,1715.8886055014898,1697.4248517182536,1710.6200014313945,124919,ASIANPAINT
2019-10-29,1722.248779296875,1727.7071948851108,1682.663446513355,1701.2219899853053,1050123,ASIANPAINT
2019-10-30,1732.1400146484375,1740.4140678776066,1715.6868734706024,1740.4140678776066,1133258,ASIANPAINT
2019-10-31,1721.012451171875,1744.9788749148931,1715.2110950285962,1736.8949856397376,1297114,ASIANPAINT
2019-11-01,1679.8798828125,1731.8545638651276,1675.742856414253,1727.0993344201381,1527660,ASIANPAINT
2019-11-04,1698.4730224609375,1702.3722877222995,1679.737347179597,1688.1065981603808,821893,ASIANPAINT
2019-11-05,1706.03369140625,1709.7903924271886,1681.068736137465,1692.861728702376,1251974,ASIANPAINT
2019-11-06,1709.5999755859375,1726.1481963900571,1693.432196336003,1701.4210045960397,1136777,ASIANPAINT
2019-11-07,1737.51318359375,1741.2698843890068,1710.1706151800515,1721.3930027406773,1380635,ASIANPAINT
2019-11-08,1706.9844970703125,1737.3704794345883,1703.1328313133463,1736.6095963718894,1077136,ASIANPAINT
2019-11-11,1687.1077880859375,1706.1287056374324,1681.4491115521546,1702.3245221271334,860384,ASIANPAINT
2019-11-13,1683.779052734375,1699.5189077469852,1670.7021724984932,1686.9175504287716,983760,ASIANPAINT
2019-11-14,1685.1107177734375,1711.8826840794638,1679.9750465023042,1690.9596734962704,1116800,ASIANPAINT
2019-11-15,1674.506591796875,1696.6660093205232,1670.3220824073178,1693.6701912981746,729613,ASIANPAINT
2019-11-18,1653.86865234375,1679.0237674094124,1649.588946227852,1674.506299842631,1273055,ASIANPAINT
2019-11-19,1637.0828857421875,1662.4282829546412,1634.3724280649606,1662.3806842204285,1187377,ASIANPAINT
2019-11-20,1639.1278076171875,1663.2368008897881,1631.4718407550722,1645.214525334924,1374382,ASIANPAINT
2019-11-21,1636.1317138671875,1649.9218787683692,1627.2394583394562,1643.3121565121405,913095,ASIANPAINT
2019-11-22,1600.37255859375,1630.0451455406724,1593.9529984864805,1626.2885605082824,1275334,ASIANPAINT
2019-11-25,1626.9542236328125,1633.8969053494443,1584.585197169987,1601.5613437767545,1320689,ASIANPAINT
2019-11-26,1626.5738525390625,1644.2156843635114,1604.9850409081657,1633.8968595462723,2714721,ASIANPAINT
2019-11-27,1631.3763427734375,1646.26023233318,1621.15260071822,1630.0924541993477,883771,ASIANPAINT
2019-11-28,1630.663330078125,1642.9794445412927,1618.4424130836367,1634.134670945179,691147,ASIANPAINT
2019-11-29,1622.626708984375,1636.179110749846,1595.2365452942747,1631.0434405461458,1890290,ASIANPAINT
2019-12-02,1653.1553955078125,1657.1973402401056,1615.208644096335,1622.6743305594428,1476972,ASIANPAINT
2019-12-03,1651.443603515625,1665.2337690397255,1640.5541744188647,1654.8198628920723,1374317,ASIANPAINT
2019-12-04,1636.084228515625,1649.4939518335557,1626.5261712484012,1646.4505354451155,853421,ASIANPAINT
2019-12-05,1631.8521728515625,1653.060544010262,1623.435439398707,1633.326340514349,971984,ASIANPAINT
2019-12-06,1632.6129150390625,1662.047738261273,1628.998894297302,1638.55695172323,1031777,ASIANPAINT
2019-12-09,1641.8380126953125,1648.0674095749202,1627.2394818253576,1640.5541239910824,751290,ASIANPAINT
2019-12-10,1629.2841796875,1647.2113702849304,1625.3373162915393,1641.5050953301327,686580,ASIANPAINT
2019-12-11,1653.1077880859375,1656.3413670736595,1629.3792414553939,1633.8967090736126,827804,ASIANPAINT
2019-12-12,1664.9483642578125,1668.1343444904846,1643.502234884875,1655.152546013728,802332,ASIANPAINT
2019-12-13,1658.57666015625,1671.6535429313685,1650.5879664637655,1665.2815810351049,960033,ASIANPAINT
2019-12-16,1646.6883544921875,1666.232393906446,1643.4548913521905,1658.624026810983,707437,ASIANPAINT
2019-12-17,1659.9554443359375,1663.3315874356279,1645.5470765370499,1650.254707041243,873024,ASIANPAINT
2019-12-18,1691.387451171875,1694.763710388493,1648.7806666055433,1663.6169586964488,1476506,ASIANPAINT
2019-12-19,1714.8306884765625,1719.3006734706955,1688.676928523357,1691.7203447927695,2554245,ASIANPAINT
2019-12-20,1711.169189453125,1720.4418861863016,1707.1272447232789,1716.5901041824288,1419128,ASIANPAINT
2019-12-23,1719.0628662109375,1725.7676693817928,1698.7579456945562,1707.8880781650553,659899,ASIANPAINT
2019-12-24,1715.163818359375,1736.609951548214,1710.9793089420714,1723.2953078890273,896574,ASIANPAINT
2019-12-26,1721.012451171875,1730.6179905034626,1709.0768960752318,1711.3118304794714,1161570,ASIANPAINT
2019-12-27,1723.5328369140625,1736.609717315535,1712.453129573195,1722.3440296048377,930468,ASIANPAINT
2019-12-30,1714.0697021484375,1729.4289972436559,1710.645844771656,1721.3927075605025,562492,ASIANPAINT
2019-12-31,1697.5692138671875,1716.6377292643913,1693.9077106275383,1716.6377292643913,928396,ASIANPAINT
2020-01-01,1705.4154052734375,1714.3077770211385,1695.9049465866694,1702.562267667407,397285,ASIANPAINT
2020-01-02,1702.990234375,1711.787408280115,1696.0951521250452,1703.3230771957608,411266,ASIANPAINT
2020-01-03,1665.6619873046875,1692.671716918489,1661.5249604243645,1692.671716918489,1318628,ASIANPAINT
2020-01-06,1623.5780029296875,1652.917745211235,1611.0717263451277,1652.8701464792816,1871804,ASIANPAINT
2020-01-07,1639.9835205078125,1655.2953357871513,1627.2394826382167,1627.2394826382167,1033650,ASIANPAINT
2020-01-08,1644.16796875,1651.015451835962,1612.0225753813108,1612.9736211484974,1006057,ASIANPAINT
2020-01-09,1685.776611328125,1688.1066275593582,1655.771063989207,1676.6940757110694,1781733,ASIANPAINT
2020-01-10,1704.7974853515625,1709.3149536703488,1673.8408928555618,1685.253444397759,1256612,ASIANPAINT
2020-01-13,1716.5428466796875,1719.4434671507408,1706.5092655377523,1710.9316523940195,823821,ASIANPAINT
2020-01-14,1730.0953369140625,1732.4729518904185,1716.4478501686756,1716.6380129289917,775629,ASIANPAINT
2020-01-15,1752.064208984375,1754.679585059667,1721.4880618307027,1728.5258243067453,1252925,ASIANPAINT
2020-01-16,1745.31201171875,1757.5329290508848,1739.2252943732715,1746.0727788278866,1031569,ASIANPAINT
2020-01-17,1740.461669921875,1748.8784032767535,1726.1483820789674,1745.7399052351834,862204,ASIANPAINT
2020-01-20,1758.24609375,1771.0852132986815,1743.837725259808,1748.0223504056794,1091453,ASIANPAINT
2020-01-21,1722.1063232421875,1752.3496285942927,1706.0336246883262,1749.876816436416,2101561,ASIANPAINT
2020-01-22,1692.1485595703125,1729.667277035878,1680.3555662018186,1726.1484533483867,3415306,ASIANPAINT
2020-01-23,1689.152587890625,1701.4211031332297,1671.0827159177177,1691.9106442001207,1885275,ASIANPAINT
2020-01-24,1699.3284912109375,1711.7871665741666,1693.0990954821007,1696.3326740581806,1195596,ASIANPAINT
2020-01-27,1700.802734375,1717.350954525216,1692.8615251584572,1699.518845763013,969054,ASIANPAINT
2020-01-28,1692.0057373046875,1706.1763444321878,1686.204380534152,1706.1763444321878,873291,ASIANPAINT
2020-01-29,1708.9820556640625,1715.5442962537832,1693.8129184692975,1699.5191944439273,873805,ASIANPAINT
2020-01-30,1716.637939453125,1720.3470418763786,1698.56806640625,1711.8827097039473,1005975,ASIANPAINT
2020-01-31,1707.745361328125,1734.7074857078178,1701.135523565274,1721.3928449183938,1169614,ASIANPAINT
2020-02-03,1776.2208251953125,1781.2138159646624,1678.5959443623701,1682.2099650713046,2854532,ASIANPAINT
2020-02-04,1798.7130126953125,1803.8961659963868,1764.2376015882246,1778.455690213915,1830049,ASIANPAINT
2020-02-05,1781.7845458984375,1797.4768037085917,1774.7943815473543,1796.5257577807035,1344016,ASIANPAINT
2020-02-06,1765.9019775390625,1790.2487280363441,1754.6795900914778,1786.0641030849838,995386,ASIANPAINT
2020-02-07,1767.708984375,1784.6376479906373,1760.0055357320641,1765.902090023728,632858,ASIANPAINT
2020-02-10,1777.980224609375,1781.0711236358422,1747.2613970777766,1775.6026099736312,747711,ASIANPAINT
2020-02-11,1786.159423828125,1801.756601049242,1781.0713510767841,1787.9664344009368,1093021,ASIANPAINT
2020-02-12,1800.99560546875,1822.8696615461913,1786.2543937643875,1787.9663228517154,1616826,ASIANPAINT
2020-02-13,1782.3074951171875,1808.8415810619028,1776.6012201020726,1796.5255839253978,638878,ASIANPAINT
2020-02-14,1785.160400390625,1806.6540102658641,1778.4554816823324,1784.6372788111748,771464,ASIANPAINT
2020-02-17,1789.2979736328125,1800.8056070525938,1779.0266303604972,1787.871404628018,676579,ASIANPAINT
2020-02-18,1772.41650390625,1787.870997942775,1769.8962093521716,1787.870997942775,683421,ASIANPAINT
2020-02-19,1792.62646484375,1800.0921520427848,1760.7188280210528,1778.5509388919031,723351,ASIANPAINT
2020-02-20,1752.064208984375,1793.6724647276596,1749.0209087163657,1790.8193271909774,1401879,ASIANPAINT
2020-02-24,1729.905029296875,1762.2881911742145,1725.1973981597546,1754.917584870059,1310832,ASIANPAINT
2020-02-25,1736.7047119140625,1753.3005307783765,1731.0935184759692,1748.4026216901816,897257,ASIANPAINT
2020-02-26,1737.227783203125,1754.679449906064,1730.9033055983937,1736.6095802322345,1909619,ASIANPAINT
2020-02-27,1753.538330078125,1761.336859367562,1721.8208590924548,1740.2711712269684,1643273,ASIANPAINT
2020-02-28,1709.93310546875,1751.9218094944952,1695.8576943566654,1730.90371616002,2964119,ASIANPAINT
2020-03-02,1699.3284912109375,1747.4988627005935,1682.6375928558946,1726.2430146744186,1219296,ASIANPAINT
2020-03-03,1719.2855224609375,1735.947902069314,1687.2496935954223,1699.7107523880989,1392463,ASIANPAINT
2020-03-04,1764.5458984375,1773.6171322252583,1722.627342919615,1722.627342919615,3050469,ASIANPAINT
2020-03-05,1789.85009765625,1797.0593889066674,1768.5088471416145,1770.323117445782,2062439,ASIANPAINT
2020-03-06,1792.7147216796875,1799.3511162265804,1752.1806705041004,1756.9550047561552,1393659,ASIANPAINT
2020-03-09,1782.879638671875,1829.4293969927305,1764.593915424427,1802.7885889184622,3420741,ASIANPAINT
2020-03-11,1797.87109375,1819.0214185959862,1767.9360401734743,1790.3276220352436,3194186,ASIANPAINT
2020-03-12,1760.15380859375,1790.1844413715503,1733.0833563399578,1780.7789095223106,6254349,ASIANPAINT
2020-03-13,1716.564208984375,1760.5358771088654,1594.4844970350675,1704.4374457704812,3878300,ASIANPAINT
2020-03-16,1607.4229736328125,1696.7984927645025,1602.4099223739415,1696.7984927645025,2867336,ASIANPAINT
2020-03-17,1653.4471435546875,1699.47178812911,1594.6273785329527,1622.3185126511894,2643189,ASIANPAINT
2020-03-18,1545.165283203125,1679.1809209094272,1535.4256892612673,1653.8291628112654,3676437,ASIANPAINT
2020-03-19,1528.9326171875,1579.3018390311643,1366.6052671700036,1470.494817805555,4906644,ASIANPAINT
2020-03-20,1664.28515625,1678.0830523901207,1499.6662019210246,1537.3356531327447,3128629,ASIANPAINT
